transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,revenue,country,channel
T003049,C0321,P004,2024-08-26,3,6.51,19.53,Germany,Online
T003050,C0321,P019,2024-05-10,6,15.95,95.7,Germany,Partner
T003051,C0321,P007,2024-09-10,3,13.55,40.65,Germany,In-Store
T003052,C0321,P005,2024-12-21,3,9.78,29.34,Germany,Mobile
T003053,C0322,P014,2024-01-27,2,5.28,10.57,USA,Online
T003054,C0322,P007,2024-12-18,4,13.84,55.34,USA,Partner
T003055,C0322,P007,2024-07-23,2,13.96,27.93,USA,Partner
T003056,C0322,P006,2024-01-18,2,13.04,26.09,USA,Online
T003057,C0322,P020,2024-07-31,4,13.88,55.51,USA,Mobile
T003058,C0322,P003,2024-10-05,6,8.13,48.81,USA,Online
T003059,C0322,P001,2024-01-16,4,4.48,17.94,USA,Online
T003060,C0322,P004,2024-10-15,5,6.58,32.88,USA,Online
T003061,C0322,P001,2024-04-07,5,4.37,21.86,USA,Online
T003062,C0322,P015,2024-10-03,3,24.14,72.42,USA,Partner
T003063,C0323,P017,2024-09-10,5,33.23,166.15,France,Mobile
T003064,C0323,P006,2024-06-10,2,11.91,23.81,France,In-Store
T003065,C0323,P014,2024-03-26,2,5.77,11.55,France,Online
T003066,C0323,P016,2024-07-27,2,10.95,21.9,France,Online
T003067,C0323,P005,2024-03-08,3,10.25,30.75,France,Mobile
T003068,C0323,P012,2024-03-14,3,8.63,25.9,France,In-Store
T003069,C0323,P006,2024-02-12,3,13.01,39.04,France,Mobile
T003070,C0323,P001,2024-08-16,6,4.4,26.38,France,Partner
T003071,C0324,P013,2024-08-03,6,19.04,114.21,United Kingdom,In-Store
T003072,C0324,P011,2024-07-28,2,15.56,31.12,United Kingdom,Online
T003073,C0324,P015,2024-01-13,6,25.79,154.71,United Kingdom,Mobile
T003074,C0324,P009,2024-10-03,4,7.75,30.98,United Kingdom,In-Store
T003075,C0324,P004,2024-10-21,5,6.44,32.19,United Kingdom,Online
T003076,C0324,P011,2024-03-28,6,16.13,96.78,United Kingdom,Partner
T003077,C0324,P018,2024-11-06,5,7.61,38.04,United Kingdom,Partner
T003078,C0324,P009,2024-09-20,5,7.54,37.71,United Kingdom,Partner
T003079,C0324,P005,2024-01-05,3,9.95,29.86,United Kingdom,In-Store
T003080,C0324,P010,2024-04-28,5,5.85,29.23,United Kingdom,Partner
T003081,C0325,P019,2024-11-13,2,16.1,32.21,USA,Mobile
T003082,C0325,P003,2024-10-19,5,8.09,40.43,USA,Mobile
T003083,C0325,P013,2024-04-11,6,20.91,125.48,USA,In-Store
T003084,C0325,P008,2024-05-18,4,22.09,88.35,USA,Partner
T003085,C0325,P002,2024-09-27,6,18.34,110.04,USA,Partner
T003086,C0325,P011,2024-01-05,4,15.89,63.56,USA,Mobile
T003087,C0325,P003,2024-12-17,3,8.0,24.01,USA,Mobile
T003088,C0325,P001,2024-04-16,-4,4.68,-18.72,USA,Mobile
T003089,C0325,P001,2024-07-11,2,4.28,8.57,USA,Mobile
T003090,C0326,P013,2024-01-03,5,19.47,97.34,Australia,Online
T003091,C0326,P017,2024-02-16,6,32.23,193.38,Australia,Online
T003092,C0326,P009,2024-10-23,-2,7.43,-14.86,Australia,Online
T003093,C0326,P013,2024-04-30,6,20.5,122.97,Australia,Mobile
T003094,C0326,P016,2024-10-24,3,11.48,34.43,Australia,Partner
T003095,C0326,P020,2024-06-21,2,13.35,26.7,Australia,In-Store
T003096,C0326,P018,2024-10-07,2,7.57,15.14,Australia,Partner
T003097,C0326,P016,2024-01-12,4,10.88,43.51,Australia,In-Store
T003098,C0326,P008,2024-05-05,3,21.86,65.57,Australia,Partner
T003099,C0326,P003,2024-02-17,2,8.27,16.54,Australia,In-Store
T003100,C0326,P009,2024-06-07,4,7.5,30.0,Australia,Mobile
T003101,C0326,P001,2024-12-06,3,4.56,13.68,Australia,Online
T003102,C0327,P012,2024-07-30,3,8.84,26.52,Belgium,Partner
T003103,C0327,P001,2024-11-06,5,4.42,22.1,Belgium,In-Store
T003104,C0327,P010,2024-07-26,6,6.22,37.34,Belgium,Partner
T003105,C0327,P015,2024-10-08,3,25.53,76.59,Belgium,Mobile
T003106,C0327,P009,2024-10-03,2,7.73,15.47,Belgium,Online
T003107,C0327,P017,2024-09-19,3,33.35,100.04,Belgium,Partner
T003108,C0327,P020,2024-07-19,4,14.13,56.53,Belgium,Mobile
T003109,C0327,P002,2024-09-11,6,18.7,112.19,Belgium,In-Store
T003110,C0327,P011,2024-07-02,3,15.95,47.84,Belgium,Mobile
T003111,C0328,P010,2024-08-20,3,6.26,18.78,Netherlands,Online
T003112,C0328,P001,2024-10-13,4,4.31,17.26,Netherlands,Mobile
T003113,C0328,P018,2024-08-02,4,6.97,27.86,Netherlands,Online
T003114,C0328,P006,2024-12-06,-4,12.31,-49.23,Netherlands,Partner
T003115,C0328,P004,2024-04-22,2,6.45,12.91,Netherlands,Online
T003116,C0328,P009,2024-03-06,5,7.43,37.16,Netherlands,Mobile
T003117,C0328,P017,2024-03-30,3,31.87,95.6,Netherlands,Mobile
T003118,C0328,P005,2024-08-06,6,10.22,61.35,Netherlands,Online
T003119,C0328,P012,2024-05-15,2,8.66,17.33,Netherlands,In-Store
T003120,C0328,P001,2024-06-15,5,4.61,23.03,Netherlands,Mobile
T003121,C0328,P009,2024-06-05,4,7.41,29.65,Netherlands,Mobile
T003122,C0328,P005,2024-11-20,5,9.91,49.55,Netherlands,In-Store
T003123,C0328,P013,2024-05-01,2,19.2,38.41,Netherlands,Online
T003124,C0328,P012,2024-04-14,5,9.2,45.99,Netherlands,In-Store
T003125,C0329,P005,2024-08-03,4,9.73,38.9,Spain,Online
T003126,C0329,P016,2024-06-11,5,11.04,55.19,Spain,Online
T003127,C0329,P005,2024-08-19,5,10.16,50.79,Spain,Online
T003128,C0329,P017,2024-07-17,5,33.11,165.56,Spain,In-Store
T003129,C0329,P013,2024-02-09,3,20.7,62.1,Spain,Partner
T003130,C0329,P014,2024-05-18,6,5.47,32.81,Spain,In-Store
T003131,C0329,P016,2024-10-23,5,11.36,56.81,Spain,Online
T003132,C0329,P007,2024-02-25,4,13.32,53.28,Spain,In-Store
T003133,C0329,P017,2024-03-15,6,31.95,191.68,Spain,Mobile
T003134,C0329,P008,2024-06-06,4,22.8,91.2,Spain,Online
T003135,C0329,P010,2024-10-07,5,6.22,31.08,Spain,Mobile
T003136,C0329,P004,2024-08-09,3,6.47,19.41,Spain,In-Store
T003137,C0329,P020,2024-03-29,4,13.05,52.18,Spain,Online
T003138,C0329,P013,2024-02-15,4,20.59,82.37,Spain,Online
T003139,C0329,P004,2024-10-08,6,6.75,40.47,Spain,Online
T003140,C0330,P015,2024-04-29,3,23.75,71.24,Portugal,In-Store
T003141,C0330,P008,2024-09-13,4,22.39,89.56,Portugal,Mobile
T003142,C0330,P003,2024-08-02,6,8.26,49.58,Portugal,Online
T003143,C0330,P013,2024-06-26,5,19.51,97.55,Portugal,Online
T003144,C0330,P004,2024-07-08,2,6.54,13.07,Portugal,In-Store
T003145,C0330,P007,2024-05-06,4,13.42,53.66,Portugal,Online
T003146,C0330,P004,2024-09-27,5,6.45,32.23,Portugal,Partner
T003147,C0330,P001,2024-11-24,3,4.5,13.5,Portugal,Partner
T003148,C0330,P002,2024-12-23,2,18.43,36.85,Portugal,Mobile
T003149,C0330,P004,2024-11-14,6,6.71,40.28,Portugal,Online
T003150,C0331,P003,2024-06-01,-4,7.86,-31.46,Germany,Partner
T003151,C0331,P004,2024-02-20,3,6.48,19.45,Germany,Partner
T003152,C0331,P018,2024-11-18,5,6.92,34.6,Germany,Partner
T003153,C0331,P005,2024-01-27,4,10.17,40.69,Germany,In-Store
T003154,C0331,P004,2024-11-21,6,6.85,41.1,Germany,Partner
T003155,C0331,P017,2024-11-17,4,33.18,132.7,Germany,Online
T003156,C0331,P003,2024-06-21,3,8.63,25.88,Germany,Mobile
T003157,C0331,P004,2024-09-27,2,6.73,13.46,Germany,Partner
T003158,C0331,P017,2024-11-02,2,31.91,63.82,Germany,Online
T003159,C0332,P015,2024-01-15,2,26.1,52.21,Portugal,Online
T003160,C0332,P020,2024-04-13,5,14.14,70.71,Portugal,Partner
T003161,C0332,P009,2024-04-11,5,7.49,37.46,Portugal,Partner
T003162,C0332,P011,2024-10-13,3,15.26,45.79,Portugal,Online
T003163,C0332,P001,2024-12-10,3,4.63,13.9,Portugal,In-Store
T003164,C0332,P012,2024-01-08,5,9.33,46.65,Portugal,Mobile
T003165,C0332,P009,2024-04-19,4,7.27,29.08,Portugal,Partner
T003166,C0332,P006,2024-10-26,3,13.09,39.26,Portugal,Online
T003167,C0332,P013,2024-06-29,6,20.33,121.97,Portugal,Partner
T003168,C0332,P009,2024-08-14,-5,7.62,-38.12,Portugal,In-Store
T003169,C0332,P003,2024-10-22,5,8.35,41.74,Portugal,In-Store
T003170,C0333,P003,2024-07-27,4,7.88,31.53,Spain,In-Store
T003171,C0333,P005,2024-01-05,5,9.56,47.82,Spain,Mobile
T003172,C0333,P007,2024-11-28,4,13.36,53.46,Spain,In-Store
T003173,C0333,P006,2024-12-21,4,12.94,51.74,Spain,Online
T003174,C0333,P020,2024-05-27,6,13.99,83.96,Spain,In-Store
T003175,C0333,P017,2024-02-24,-2,31.11,-62.21,Spain,Partner
T003176,C0333,P020,2024-04-27,2,13.92,27.85,Spain,Online
T003177,C0333,P005,2024-08-31,2,9.86,19.72,Spain,In-Store
T003178,C0333,P018,2024-05-05,5,7.39,36.97,Spain,Mobile
T003179,C0333,P020,2024-02-17,4,13.14,52.56,Spain,Online
T003180,C0334,P001,2024-09-12,2,4.67,9.34,United Kingdom,Partner
T003181,C0334,P009,2024-10-26,3,7.49,22.48,United Kingdom,Partner
T003182,C0334,P004,2024-06-13,4,6.73,26.93,United Kingdom,Online
T003183,C0334,P005,2024-09-09,6,10.26,61.56,United Kingdom,In-Store
T003184,C0334,P004,2024-10-15,3,6.57,19.71,United Kingdom,Partner
T003185,C0334,P017,2024-07-11,2,31.49,62.98,United Kingdom,Online
T003186,C0334,P020,2024-01-10,5,13.04,65.21,United Kingdom,Mobile
T003187,C0334,P010,2024-07-08,4,5.95,23.8,United Kingdom,In-Store
T003188,C0334,P014,2024-02-03,5,5.48,27.41,United Kingdom,Partner
T003189,C0334,P004,2024-09-13,2,6.72,13.45,United Kingdom,Partner
T003190,C0334,P004,2024-11-29,4,6.67,26.69,United Kingdom,Partner
T003191,C0334,P018,2024-04-20,3,7.24,21.71,United Kingdom,Online
T003192,C0334,P016,2024-01-09,4,10.79,43.15,United Kingdom,Mobile
T003193,C0335,P010,2022-11-14,1,6.19,6.19,Switzerland,Partner
T003194,C0335,P006,2022-11-18,4,11.94,47.75,Switzerland,In-Store
T003195,C0335,P013,2022-09-04,4,20.95,83.81,Switzerland,In-Store
T003196,C0335,P002,2022-06-06,4,18.83,75.33,Switzerland,Partner
T003197,C0335,P013,2023-05-28,2,19.28,38.56,Switzerland,Mobile
T003198,C0335,P011,2022-12-23,2,16.36,32.73,Switzerland,Partner
T003199,C0335,P014,2023-02-26,2,5.42,10.84,Switzerland,Partner
T003200,C0335,P017,2023-05-10,4,32.34,129.37,Switzerland,Online
T003201,C0336,P017,2022-06-30,4,32.29,129.17,Belgium,In-Store
T003202,C0336,P012,2022-06-14,2,8.78,17.57,Belgium,Mobile
T003203,C0336,P016,2022-11-15,2,11.09,22.17,Belgium,Partner
T003204,C0336,P014,2023-05-16,3,5.65,16.96,Belgium,In-Store
T003205,C0336,P014,2023-04-01,4,5.26,21.03,Belgium,Partner
T003206,C0336,P016,2022-07-10,3,10.83,32.49,Belgium,Online
T003207,C0336,P008,2022-09-16,3,21.22,63.67,Belgium,Partner
T003208,C0337,P005,2023-05-28,4,10.22,40.87,France,Mobile
T003209,C0337,P006,2022-07-09,2,12.48,24.96,France,Partner
T003210,C0337,P012,2023-02-07,4,8.93,35.73,France,Online
T003211,C0337,P014,2023-04-12,2,5.26,10.51,France,In-Store
T003212,C0337,P004,2023-03-23,3,6.59,19.78,France,Mobile
T003213,C0337,P002,2023-01-04,3,18.37,55.12,France,Online
T003214,C0337,P007,2023-06-18,2,13.56,27.12,France,Partner
T003215,C0337,P019,2022-10-15,1,15.34,15.34,France,Mobile
T003216,C0337,P013,2023-01-03,3,19.98,59.94,France,Online
T003217,C0337,P003,2022-06-10,4,8.22,32.88,France,Mobile
T003218,C0338,P013,2022-11-23,2,19.88,39.76,Portugal,Online
T003219,C0338,P002,2022-12-29,3,19.15,57.44,Portugal,Partner
T003220,C0338,P006,2022-09-23,3,13.02,39.06,Portugal,Online
T003221,C0338,P015,2023-01-08,2,25.15,50.3,Portugal,Mobile
T003222,C0338,P018,2022-06-17,1,7.28,7.28,Portugal,Partner
T003223,C0339,P009,2023-06-09,1,7.24,7.24,United Kingdom,In-Store
T003224,C0339,P004,2023-01-23,2,6.91,13.82,United Kingdom,Mobile
T003225,C0339,P016,2023-03-21,2,11.05,22.09,United Kingdom,Online
T003226,C0339,P013,2023-03-16,2,19.69,39.37,United Kingdom,Partner
T003227,C0339,P002,2023-01-18,2,19.62,39.24,United Kingdom,Partner
T003228,C0339,P011,2023-04-26,2,15.93,31.85,United Kingdom,In-Store
T003229,C0339,P012,2023-06-19,2,9.08,18.16,United Kingdom,In-Store
T003230,C0340,P015,2022-11-02,1,25.0,25.0,Switzerland,Online
T003231,C0340,P014,2022-06-12,4,5.77,23.09,Switzerland,Mobile
T003232,C0340,P002,2023-03-17,1,19.3,19.3,Switzerland,Mobile
T003233,C0340,P020,2022-12-08,1,13.05,13.05,Switzerland,In-Store
T003234,C0340,P008,2022-06-18,1,21.51,21.51,Switzerland,Mobile
T003235,C0341,P006,2022-08-28,3,13.07,39.21,Germany,Online
T003236,C0341,P006,2022-12-09,2,12.32,24.64,Germany,In-Store
T003237,C0341,P012,2022-09-24,1,8.65,8.65,Germany,In-Store
T003238,C0341,P010,2022-06-18,3,6.17,18.5,Germany,Mobile
T003239,C0341,P013,2022-09-08,3,20.38,61.14,Germany,Mobile
T003240,C0341,P007,2022-08-23,2,13.71,27.42,Germany,Partner
T003241,C0342,P001,2023-03-03,1,4.43,4.43,Germany,Mobile
T003242,C0342,P004,2023-06-21,2,6.97,13.95,Germany,In-Store
T003243,C0342,P003,2022-11-18,2,8.56,17.13,Germany,Partner
T003244,C0342,P011,2022-10-03,2,16.72,33.44,Germany,Partner
T003245,C0342,P013,2023-03-29,2,19.14,38.28,Germany,In-Store
T003246,C0342,P009,2022-09-02,-2,7.17,-14.35,Germany,In-Store
T003247,C0343,P003,2022-07-21,2,8.58,17.16,USA,Mobile
T003248,C0343,P006,2022-07-22,4,12.43,49.73,USA,Partner
T003249,C0343,P012,2023-01-03,2,9.2,18.4,USA,In-Store
T003250,C0343,P016,2023-04-19,3,10.62,31.85,USA,Partner
T003251,C0343,P009,2023-05-26,4,7.2,28.81,USA,Online
T003252,C0343,P020,2022-09-26,4,12.99,51.95,USA,Online
T003253,C0343,P001,2022-10-16,2,4.57,9.14,USA,In-Store
T003254,C0343,P005,2022-07-25,3,9.55,28.65,USA,Online
T003255,C0343,P012,2022-11-10,2,9.32,18.65,USA,Online
T003256,C0343,P009,2023-03-25,2,7.66,15.33,USA,Online
T003257,C0344,P008,2023-03-30,1,22.04,22.04,Switzerland,Partner
T003258,C0344,P005,2022-12-09,3,9.96,29.87,Switzerland,In-Store
T003259,C0344,P005,2022-09-29,2,10.46,20.92,Switzerland,In-Store
T003260,C0344,P011,2022-06-04,1,16.15,16.15,Switzerland,In-Store
T003261,C0344,P018,2023-04-21,4,7.24,28.98,Switzerland,Partner
T003262,C0344,P019,2023-06-23,2,16.73,33.46,Switzerland,Mobile
T003263,C0344,P019,2023-04-13,4,15.76,63.03,Switzerland,Online
T003264,C0345,P011,2023-01-08,4,16.35,65.39,USA,In-Store
T003265,C0345,P002,2022-12-01,3,19.25,57.75,USA,Mobile
T003266,C0345,P018,2023-01-10,2,7.59,15.19,USA,Partner
T003267,C0345,P005,2023-02-16,-4,10.28,-41.11,USA,In-Store
T003268,C0345,P013,2022-08-26,4,19.24,76.96,USA,In-Store
T003269,C0345,P010,2022-11-11,2,6.21,12.41,USA,In-Store
T003270,C0346,P019,2022-09-02,4,15.46,61.84,Belgium,In-Store
T003271,C0346,P001,2023-05-06,1,4.51,4.51,Belgium,Partner
T003272,C0346,P006,2022-09-05,3,12.43,37.3,Belgium,In-Store
T003273,C0346,P006,2022-08-23,1,11.99,11.99,Belgium,Mobile
T003274,C0346,P009,2023-04-01,1,7.34,7.34,Belgium,Online
T003275,C0347,P020,2023-01-14,4,13.36,53.43,Portugal,Online
T003276,C0347,P005,2022-11-23,4,9.89,39.55,Portugal,Online
T003277,C0347,P019,2023-01-31,3,15.88,47.64,Portugal,In-Store
T003278,C0347,P002,2022-06-26,1,19.4,19.4,Portugal,Online
T003279,C0347,P019,2023-03-03,2,15.58,31.17,Portugal,Mobile
T003280,C0348,P006,2023-03-31,3,12.92,38.76,Netherlands,Mobile
T003281,C0348,P013,2022-06-11,1,20.38,20.38,Netherlands,Mobile
T003282,C0348,P015,2022-10-22,4,25.39,101.55,Netherlands,Partner
T003283,C0348,P004,2023-01-10,4,6.97,27.89,Netherlands,Mobile
T003284,C0348,P013,2022-11-29,3,19.43,58.28,Netherlands,Online
T003285,C0348,P001,2022-10-17,3,4.38,13.13,Netherlands,Partner
T003286,C0349,P015,2023-05-11,4,25.39,101.55,Belgium,Online
T003287,C0349,P007,2023-04-26,2,14.4,28.8,Belgium,In-Store
T003288,C0349,P010,2022-09-11,1,6.27,6.27,Belgium,Online
T003289,C0349,P013,2022-07-30,3,19.54,58.63,Belgium,Mobile
T003290,C0349,P015,2022-12-16,2,24.9,49.8,Belgium,In-Store
T003291,C0350,P014,2022-10-07,1,5.46,5.46,France,In-Store
T003292,C0350,P006,2022-07-06,1,12.9,12.9,France,Partner
T003293,C0350,P011,2022-06-11,3,15.36,46.08,France,Online
T003294,C0350,P016,2022-06-22,2,10.64,21.28,France,Mobile
T003295,C0350,P010,2022-10-15,2,5.96,11.91,France,Online
T003296,C0350,P016,2022-11-19,2,10.69,21.38,France,Mobile
T003297,C0350,P017,2023-06-25,4,32.23,128.93,France,Online
T003298,C0350,P006,2022-12-07,3,12.97,38.9,France,Mobile
T003299,C0351,P005,2023-05-19,4,10.05,40.2,Portugal,Partner
T003300,C0351,P006,2022-10-15,2,12.52,25.04,Portugal,Online
T003301,C0351,P001,2022-11-20,1,4.54,4.54,Portugal,In-Store
T003302,C0351,P016,2022-10-21,3,10.64,31.93,Portugal,Mobile
T003303,C0351,P011,2022-09-21,1,16.54,16.54,Portugal,Partner
T003304,C0351,P018,2022-11-04,1,7.08,7.08,Portugal,Partner
T003305,C0351,P014,2023-02-23,1,5.39,5.39,Portugal,In-Store
T003306,C0351,P009,2022-12-10,2,7.47,14.94,Portugal,Online
T003307,C0352,P015,2022-12-30,3,25.94,77.81,Germany,Partner
T003308,C0352,P005,2022-07-05,4,10.24,40.98,Germany,In-Store
T003309,C0352,P010,2023-06-18,1,6.0,6.0,Germany,Online
T003310,C0352,P002,2022-08-25,2,18.9,37.8,Germany,Online
T003311,C0352,P001,2023-04-29,3,4.43,13.28,Germany,Partner
T003312,C0352,P001,2023-06-21,3,4.71,14.14,Germany,Partner
T003313,C0352,P002,2022-10-05,3,19.75,59.25,Germany,Partner
T003314,C0352,P009,2022-06-14,4,7.57,30.28,Germany,Partner
T003315,C0352,P016,2022-12-25,4,11.18,44.73,Germany,Partner
T003316,C0353,P004,2022-12-28,2,6.54,13.07,Spain,Partner
T003317,C0353,P019,2023-06-30,3,16.43,49.29,Spain,Partner
T003318,C0353,P017,2022-11-16,4,31.45,125.81,Spain,Online
T003319,C0353,P013,2022-09-13,4,20.49,81.97,Spain,In-Store
T003320,C0353,P006,2022-11-09,4,13.11,52.44,Spain,In-Store
T003321,C0353,P001,2022-07-31,3,4.53,13.6,Spain,Partner
T003322,C0353,P002,2023-06-27,3,19.27,57.81,Spain,Online
T003323,C0353,P018,2022-12-26,4,7.38,29.53,Spain,Partner
T003324,C0353,P007,2022-12-23,2,14.47,28.95,Spain,Mobile
T003325,C0353,P019,2023-03-25,1,15.95,15.95,Spain,Mobile
T003326,C0354,P020,2023-03-02,1,13.73,13.73,Netherlands,Mobile
T003327,C0354,P016,2022-11-13,1,11.07,11.07,Netherlands,Mobile
T003328,C0354,P008,2022-06-04,4,21.1,84.4,Netherlands,Partner
T003329,C0354,P010,2022-08-20,3,5.79,17.38,Netherlands,Online
T003330,C0354,P007,2023-06-30,2,14.66,29.32,Netherlands,Mobile
T003331,C0354,P011,2023-05-21,3,16.3,48.9,Netherlands,Online
T003332,C0354,P004,2023-01-01,3,6.65,19.96,Netherlands,Partner
T003333,C0354,P001,2022-11-22,4,4.54,18.18,Netherlands,Partner
T003334,C0354,P007,2023-02-27,1,13.82,13.82,Netherlands,Mobile
T003335,C0355,P008,2022-05-23,3,22.91,68.72,United Kingdom,Mobile
T003336,C0355,P002,2022-12-14,3,18.32,54.96,United Kingdom,Online
T003337,C0355,P015,2022-09-15,3,25.09,75.26,United Kingdom,Online
T003338,C0356,P013,2022-02-28,3,19.53,58.6,United Kingdom,In-Store
T003339,C0356,P017,2022-01-27,3,33.16,99.49,United Kingdom,Online
T003340,C0356,P013,2022-10-25,3,20.69,62.07,United Kingdom,Mobile
T003341,C0356,P017,2022-08-18,1,31.45,31.45,United Kingdom,Online
T003342,C0357,P016,2022-07-31,1,11.48,11.48,Belgium,In-Store
T003343,C0358,P015,2022-10-04,1,24.25,24.25,Belgium,Online
T003344,C0359,P015,2022-11-04,1,24.75,24.75,Australia,Partner
T003345,C0360,P010,2022-01-16,2,6.2,12.39,Switzerland,Online
T003346,C0360,P015,2022-06-23,1,25.03,25.03,Switzerland,Mobile
T003347,C0361,P009,2022-08-05,1,7.18,7.18,Germany,Online
T003348,C0361,P020,2022-08-30,2,13.98,27.97,Germany,Partner
T003349,C0361,P013,2022-03-10,1,19.02,19.02,Germany,Online
T003350,C0361,P008,2022-03-31,3,21.16,63.49,Germany,Partner
T003351,C0362,P009,2022-11-01,2,7.33,14.65,Portugal,Partner
T003352,C0362,P006,2022-12-15,3,12.19,36.57,Portugal,Partner
T003353,C0363,P003,2022-12-05,1,7.85,7.85,Portugal,Mobile
T003354,C0364,P006,2022-11-02,3,12.97,38.91,USA,Online
T003355,C0364,P019,2022-04-25,1,16.69,16.69,USA,Partner
T003356,C0364,P012,2022-05-17,1,8.56,8.56,USA,Partner
T003357,C0365,P002,2022-08-18,1,19.2,19.2,Switzerland,Online
T003358,C0365,P005,2022-12-20,2,9.73,19.47,Switzerland,In-Store
T003359,C0365,P002,2022-08-06,2,18.71,37.43,Switzerland,In-Store
T003360,C0365,P017,2022-07-08,1,32.64,32.64,Switzerland,In-Store
T003361,C0366,P008,2022-09-19,2,22.72,45.44,France,Mobile
T003362,C0367,P012,2022-05-08,3,9.06,27.19,France,In-Store
T003363,C0368,P013,2022-03-07,2,19.29,38.59,Switzerland,Mobile
T003364,C0368,P014,2022-11-06,1,5.43,5.43,Switzerland,Partner
T003365,C0368,P010,2022-06-08,3,5.73,17.2,Switzerland,Partner
T003366,C0369,P005,2022-11-06,3,9.54,28.62,Belgium,Partner
T003367,C0369,P006,2022-03-07,1,13.08,13.08,Belgium,Online
T003368,C0370,P014,2024-12-12,4,5.26,21.06,Australia,Partner
T003369,C0370,P006,2024-12-15,2,12.99,25.98,Australia,Mobile
T003370,C0371,P020,2024-12-01,2,13.12,26.23,Spain,Partner
T003371,C0371,P018,2024-10-24,4,7.4,29.61,Spain,In-Store
T003372,C0371,P014,2024-12-07,1,5.39,5.39,Spain,Mobile
T003373,C0372,P017,2024-10-13,3,33.26,99.79,Australia,In-Store
T003374,C0373,P020,2024-10-20,2,14.14,28.29,Netherlands,Mobile
T003375,C0374,P001,2024-11-08,1,4.28,4.28,Portugal,Online
T003376,C0374,P015,2024-10-09,4,24.11,96.43,Portugal,In-Store
T003377,C0375,P008,2024-12-12,1,22.82,22.82,Portugal,Online
T003378,C0375,P007,2024-12-13,3,13.47,40.4,Portugal,Partner
T003379,C0375,P011,2024-11-30,2,16.64,33.28,Portugal,Mobile
T003380,C0376,P019,2024-11-19,4,16.22,64.88,Belgium,In-Store
T003381,C0377,P005,2024-12-30,3,10.4,31.19,Netherlands,Mobile
T003382,C0378,P017,2024-10-04,2,31.15,62.29,Australia,Partner
T003383,C0379,P014,2024-12-19,1,5.57,5.57,Spain,Partner
T003384,C0379,P005,2024-11-21,1,10.14,10.14,Spain,Mobile
T003385,C0380,P003,2024-10-01,4,8.38,33.52,Portugal,Partner
T003386,C0381,P014,2024-12-13,4,5.28,21.12,Netherlands,In-Store
T003387,C0381,P016,2024-12-22,2,11.28,22.57,Netherlands,In-Store
T003388,C0381,P001,2024-12-02,3,4.39,13.16,Netherlands,In-Store
T003389,C0382,P006,2024-10-25,3,12.16,36.47,Switzerland,Partner
T003390,C0383,P020,2024-10-07,3,13.97,41.92,Belgium,Partner
T003391,C0383,P016,2024-12-03,4,10.67,42.66,Belgium,In-Store
T003392,C0383,P002,2024-12-24,2,18.84,37.67,Belgium,Mobile
T003393,C0384,P005,2024-12-14,3,10.32,30.97,Australia,Online
T003394,C0385,P007,2024-03-21,5,13.98,69.89,Switzerland,Mobile
T003395,C0385,P010,2024-08-06,2,6.18,12.35,Switzerland,In-Store
T003396,C0385,P015,2024-07-17,-3,25.11,-75.34,Switzerland,Partner
T003397,C0385,P014,2024-09-29,1,5.47,5.47,Switzerland,Mobile
T003398,C0385,P008,2024-03-03,3,23.07,69.21,Switzerland,Partner
T003399,C0385,P014,2024-04-06,3,5.27,15.8,Switzerland,Partner
T003400,C0385,P002,2024-04-15,5,19.66,98.3,Switzerland,Partner
T003401,C0386,P006,2024-08-28,5,12.62,63.08,France,Partner
T003402,C0386,P007,2024-12-11,3,13.35,40.06,France,In-Store
T003403,C0386,P017,2024-04-10,1,31.5,31.5,France,Online
T003404,C0386,P011,2024-09-17,4,15.62,62.47,France,In-Store
T003405,C0387,P020,2024-11-07,1,14.07,14.07,Spain,Partner
T003406,C0387,P001,2024-03-07,1,4.4,4.4,Spain,In-Store
T003407,C0387,P011,2024-03-10,3,15.39,46.16,Spain,Mobile
T003408,C0387,P020,2024-12-02,5,13.03,65.13,Spain,Online
T003409,C0388,P019,2024-03-21,4,15.82,63.28,Netherlands,Mobile
T003410,C0388,P017,2024-09-21,3,33.33,99.99,Netherlands,In-Store
T003411,C0388,P001,2024-09-17,-4,4.52,-18.06,Netherlands,In-Store
T003412,C0388,P006,2024-09-12,5,12.75,63.74,Netherlands,In-Store
T003413,C0389,P020,2024-08-23,2,14.0,27.99,Netherlands,Partner
T003414,C0389,P005,2024-10-26,2,9.55,19.09,Netherlands,In-Store
T003415,C0389,P009,2024-03-28,1,7.5,7.5,Netherlands,Partner
T003416,C0389,P016,2024-12-11,1,11.01,11.01,Netherlands,Partner
T003417,C0389,P002,2024-04-30,5,18.36,91.8,Netherlands,Online
T003418,C0389,P018,2024-06-11,3,7.52,22.55,Netherlands,Mobile
